game_id,date,home_team,away_team,venue,travel_distance_miles,rest_days_since_last_game,back_to_back,result,score_home,score_away
GAME-07080,2022-03-12,TEAM-20,TEAM-10,New York Arena,1770,0,True,W,115,102
GAME-07081,2025-08-30,TEAM-23,TEAM-24,Philadelphia Arena,1576,2,False,W,122,112
GAME-07082,2024-01-23,TEAM-16,TEAM-30,Miami Arena,1180,1,False,L,106,108
GAME-07083,2022-10-02,TEAM-01,TEAM-04,Atlanta Arena,828,4,False,W,108,99
GAME-07084,2023-03-21,TEAM-12,TEAM-28,Indiana Arena,462,2,False,L,99,120
GAME-07085,2023-05-03,TEAM-26,TEAM-07,Sacramento Arena,1912,1,False,L,125,130
GAME-07086,2024-09-09,TEAM-13,TEAM-29,LA Clippers Arena,1906,2,False,W,112,90
GAME-07087,2024-05-30,TEAM-07,TEAM-19,Dallas Arena,19,4,False,W,94,90
GAME-07088,2021-12-23,TEAM-22,TEAM-20,Orlando Arena,663,0,True,W,123,95
GAME-07089,2022-07-28,TEAM-06,TEAM-25,Cleveland Arena,477,3,False,W,123,98
GAME-07090,2022-06-20,TEAM-25,TEAM-27,Portland Arena,843,0,True,L,118,122
GAME-07091,2025-11-23,TEAM-04,TEAM-28,Charlotte Arena,1194,1,False,L,90,107
GAME-07092,2023-01-24,TEAM-08,TEAM-29,Denver Arena,172,0,True,L,103,112
GAME-07093,2024-01-27,TEAM-13,TEAM-15,LA Clippers Arena,1121,2,False,L,101,135
GAME-07094,2021-12-06,TEAM-03,TEAM-19,Brooklyn Arena,2497,1,False,L,120,131
GAME-07095,2024-09-10,TEAM-02,TEAM-24,Boston Arena,956,2,False,W,124,89
GAME-07096,2024-01-04,TEAM-20,TEAM-27,New York Arena,296,2,False,L,102,121
GAME-07097,2022-01-18,TEAM-04,TEAM-15,Charlotte Arena,1967,0,True,W,91,87
GAME-07098,2022-08-22,TEAM-11,TEAM-02,Houston Arena,2128,1,False,W,131,85
GAME-07099,2024-10-28,TEAM-27,TEAM-15,San Antonio Arena,328,3,False,L,100,132
GAME-07100,2025-02-02,TEAM-06,TEAM-11,Cleveland Arena,1953,1,False,W,96,86
GAME-07101,2023-02-10,TEAM-28,TEAM-18,Toronto Arena,1820,1,False,L,110,116
GAME-07102,2022-08-06,TEAM-06,TEAM-19,Cleveland Arena,176,0,True,L,94,134
GAME-07103,2022-07-29,TEAM-28,TEAM-04,Toronto Arena,1065,1,False,L,120,132
GAME-07104,2025-06-26,TEAM-29,TEAM-27,Utah Arena,1138,2,False,L,113,126
GAME-07105,2024-04-21,TEAM-03,TEAM-05,Brooklyn Arena,1553,3,False,L,112,122
GAME-07106,2025-02-20,TEAM-17,TEAM-29,Milwaukee Arena,2659,4,False,W,118,91
GAME-07107,2023-04-19,TEAM-15,TEAM-06,Memphis Arena,1754,0,True,L,99,133
GAME-07108,2024-04-22,TEAM-11,TEAM-28,Houston Arena,711,0,True,L,87,106
GAME-07109,2023-10-31,TEAM-19,TEAM-16,New Orleans Arena,2234,4,False,W,113,107
GAME-07110,2025-07-13,TEAM-29,TEAM-04,Utah Arena,1019,0,True,L,102,119
GAME-07111,2022-04-26,TEAM-22,TEAM-17,Orlando Arena,1949,2,False,L,106,135
GAME-07112,2025-11-11,TEAM-17,TEAM-08,Milwaukee Arena,202,3,False,L,89,89
GAME-07113,2022-01-12,TEAM-30,TEAM-22,Washington Arena,1978,1,False,L,113,129
GAME-07114,2024-11-01,TEAM-09,TEAM-17,Detroit Arena,877,3,False,L,89,104
GAME-07115,2024-06-09,TEAM-11,TEAM-08,Houston Arena,2731,2,False,L,89,114
GAME-07116,2023-02-05,TEAM-17,TEAM-10,Milwaukee Arena,2500,0,True,W,113,91
GAME-07117,2022-09-03,TEAM-22,TEAM-05,Orlando Arena,275,1,False,L,97,104
GAME-07118,2022-06-20,TEAM-26,TEAM-03,Sacramento Arena,1086,1,False,L,96,97
GAME-07119,2024-10-14,TEAM-21,TEAM-12,OKC Arena,1597,3,False,L,98,109
GAME-07120,2024-08-11,TEAM-25,TEAM-29,Portland Arena,2550,1,False,W,127,117
GAME-07121,2022-09-13,TEAM-18,TEAM-16,Minnesota Arena,77,2,False,W,124,100
GAME-07122,2025-09-15,TEAM-15,TEAM-23,Memphis Arena,326,1,False,W,105,93
GAME-07123,2022-10-22,TEAM-18,TEAM-20,Minnesota Arena,888,1,False,W,109,97
GAME-07124,2022-08-10,TEAM-16,TEAM-07,Miami Arena,814,2,False,L,101,119
GAME-07125,2023-06-29,TEAM-25,TEAM-20,Portland Arena,338,1,False,L,116,118
GAME-07126,2023-03-28,TEAM-14,TEAM-08,LA Lakers Arena,1356,5,False,L,89,113
GAME-07127,2025-04-25,TEAM-23,TEAM-24,Philadelphia Arena,2621,3,False,L,92,125
GAME-07128,2025-09-18,TEAM-24,TEAM-05,Phoenix Arena,2573,2,False,W,95,94
GAME-07129,2022-07-05,TEAM-28,TEAM-16,Toronto Arena,2739,1,False,L,87,102
GAME-07130,2025-02-11,TEAM-11,TEAM-16,Houston Arena,2038,3,False,W,120,114
GAME-07131,2022-12-04,TEAM-21,TEAM-30,OKC Arena,151,1,False,L,120,127
GAME-07132,2022-07-06,TEAM-17,TEAM-08,Milwaukee Arena,376,0,True,W,101,89
GAME-07133,2023-06-03,TEAM-01,TEAM-12,Atlanta Arena,2271,1,False,W,95,89
GAME-07134,2023-04-08,TEAM-17,TEAM-28,Milwaukee Arena,2442,1,False,L,124,127
GAME-07135,2024-01-18,TEAM-12,TEAM-28,Indiana Arena,1406,2,False,L,103,116
GAME-07136,2025-09-29,TEAM-18,TEAM-20,Minnesota Arena,1832,5,False,L,115,129
GAME-07137,2023-03-29,TEAM-18,TEAM-06,Minnesota Arena,489,1,False,W,128,117
GAME-07138,2024-07-06,TEAM-14,TEAM-18,LA Lakers Arena,1199,1,False,W,104,93
GAME-07139,2023-07-13,TEAM-03,TEAM-23,Brooklyn Arena,1789,3,False,W,124,117
GAME-07140,2022-10-16,TEAM-03,TEAM-12,Brooklyn Arena,2052,5,False,W,127,110
GAME-07141,2024-04-30,TEAM-11,TEAM-10,Houston Arena,81,2,False,L,113,132
GAME-07142,2024-01-22,TEAM-07,TEAM-26,Dallas Arena,2026,1,False,W,114,99
GAME-07143,2024-11-30,TEAM-18,TEAM-30,Minnesota Arena,1209,1,False,W,108,88
GAME-07144,2022-05-01,TEAM-12,TEAM-16,Indiana Arena,97,4,False,W,132,122
GAME-07145,2022-03-06,TEAM-18,TEAM-30,Minnesota Arena,2334,0,True,L,109,115
GAME-07146,2025-02-24,TEAM-27,TEAM-26,San Antonio Arena,34,2,False,W,134,133
GAME-07147,2022-10-19,TEAM-04,TEAM-28,Charlotte Arena,1668,2,False,L,85,123
GAME-07148,2022-07-24,TEAM-23,TEAM-25,Philadelphia Arena,2070,1,False,L,117,127
GAME-07149,2022-01-12,TEAM-17,TEAM-24,Milwaukee Arena,1078,1,False,L,120,132
GAME-07150,2023-08-22,TEAM-05,TEAM-28,Chicago Arena,646,2,False,L,96,118
GAME-07151,2021-11-01,TEAM-08,TEAM-23,Denver Arena,2033,2,False,W,129,116
GAME-07152,2023-06-07,TEAM-17,TEAM-03,Milwaukee Arena,964,4,False,L,119,133
GAME-07153,2022-04-12,TEAM-29,TEAM-08,Utah Arena,608,3,False,L,89,90
GAME-07154,2025-10-15,TEAM-25,TEAM-01,Portland Arena,881,0,True,W,128,125
GAME-07155,2022-01-12,TEAM-18,TEAM-21,Minnesota Arena,2768,0,True,L,129,129
GAME-07156,2024-10-02,TEAM-06,TEAM-23,Cleveland Arena,1139,2,False,W,125,116
GAME-07157,2022-10-29,TEAM-21,TEAM-23,OKC Arena,2216,3,False,W,128,93
GAME-07158,2024-03-10,TEAM-08,TEAM-07,Denver Arena,1792,2,False,W,121,100
GAME-07159,2023-04-23,TEAM-07,TEAM-06,Dallas Arena,899,2,False,L,96,125
GAME-07160,2024-10-20,TEAM-29,TEAM-17,Utah Arena,2016,0,True,W,123,92
GAME-07161,2022-06-03,TEAM-04,TEAM-15,Charlotte Arena,810,1,False,L,111,126
GAME-07162,2022-05-30,TEAM-13,TEAM-20,LA Clippers Arena,1543,3,False,L,92,110
GAME-07163,2022-05-12,TEAM-07,TEAM-11,Dallas Arena,1071,0,True,L,100,127
GAME-07164,2024-03-31,TEAM-17,TEAM-27,Milwaukee Arena,855,3,False,L,100,102
GAME-07165,2025-01-06,TEAM-12,TEAM-11,Indiana Arena,2637,2,False,L,92,128
GAME-07166,2025-08-24,TEAM-05,TEAM-16,Chicago Arena,938,1,False,W,131,122
GAME-07167,2024-03-14,TEAM-02,TEAM-18,Boston Arena,2773,1,False,W,115,102
GAME-07168,2022-08-24,TEAM-05,TEAM-03,Chicago Arena,2461,1,False,L,109,131
GAME-07169,2025-09-27,TEAM-17,TEAM-03,Milwaukee Arena,773,1,False,L,113,127
GAME-07170,2024-11-09,TEAM-18,TEAM-04,Minnesota Arena,2151,1,False,L,125,134
GAME-07171,2024-07-01,TEAM-19,TEAM-07,New Orleans Arena,2463,3,False,W,127,114
GAME-07172,2022-07-28,TEAM-08,TEAM-22,Denver Arena,1140,2,False,L,89,114
GAME-07173,2022-06-22,TEAM-19,TEAM-14,New Orleans Arena,2633,2,False,L,103,130
GAME-07174,2024-01-26,TEAM-19,TEAM-28,New Orleans Arena,2549,2,False,W,131,91
GAME-07175,2025-06-03,TEAM-18,TEAM-24,Minnesota Arena,594,3,False,W,116,112
GAME-07176,2024-02-16,TEAM-01,TEAM-10,Atlanta Arena,726,0,True,W,118,100
GAME-07177,2025-05-08,TEAM-19,TEAM-14,New Orleans Arena,2641,0,True,L,105,129
GAME-07178,2023-03-25,TEAM-30,TEAM-01,Washington Arena,2459,2,False,W,116,104
GAME-07179,2024-01-21,TEAM-28,TEAM-25,Toronto Arena,2792,2,False,W,115,100
GAME-07180,2023-07-10,TEAM-06,TEAM-25,Cleveland Arena,657,0,True,L,117,129
GAME-07181,2025-11-14,TEAM-04,TEAM-28,Charlotte Arena,2772,4,False,W,116,113
GAME-07182,2025-05-05,TEAM-24,TEAM-17,Phoenix Arena,636,2,False,W,92,90
GAME-07183,2025-09-29,TEAM-25,TEAM-21,Portland Arena,529,2,False,L,96,131
GAME-07184,2021-12-24,TEAM-28,TEAM-25,Toronto Arena,2364,1,False,W,129,121
GAME-07185,2023-03-27,TEAM-02,TEAM-29,Boston Arena,953,1,False,W,131,109
GAME-07186,2022-02-25,TEAM-10,TEAM-21,Golden State Arena,2072,3,False,W,111,89
GAME-07187,2023-01-06,TEAM-11,TEAM-12,Houston Arena,509,0,True,W,114,90
GAME-07188,2022-02-17,TEAM-16,TEAM-21,Miami Arena,1730,4,False,W,120,95
GAME-07189,2025-01-17,TEAM-23,TEAM-09,Philadelphia Arena,306,1,False,W,123,113
GAME-07190,2022-04-12,TEAM-07,TEAM-20,Dallas Arena,923,2,False,L,90,104
GAME-07191,2022-11-30,TEAM-02,TEAM-21,Boston Arena,2358,1,False,W,105,100
GAME-07192,2024-01-29,TEAM-17,TEAM-28,Milwaukee Arena,2003,1,False,L,97,113
GAME-07193,2025-08-14,TEAM-28,TEAM-26,Toronto Arena,1073,1,False,L,94,132
GAME-07194,2022-10-30,TEAM-27,TEAM-03,San Antonio Arena,1184,2,False,L,101,115
GAME-07195,2022-06-08,TEAM-14,TEAM-24,LA Lakers Arena,1675,1,False,L,94,127
GAME-07196,2025-03-19,TEAM-11,TEAM-03,Houston Arena,1546,2,False,L,99,102
GAME-07197,2023-05-19,TEAM-17,TEAM-24,Milwaukee Arena,302,2,False,W,130,92
GAME-07198,2023-11-26,TEAM-25,TEAM-29,Portland Arena,141,2,False,W,130,116
GAME-07199,2023-07-04,TEAM-07,TEAM-02,Dallas Arena,411,2,False,L,95,110
GAME-07200,2021-11-28,TEAM-22,TEAM-24,Orlando Arena,179,3,False,L,117,133
GAME-07201,2022-06-10,TEAM-25,TEAM-26,Portland Arena,948,0,True,W,112,108
GAME-07202,2022-01-08,TEAM-12,TEAM-26,Indiana Arena,91,3,False,L,94,99
GAME-07203,2023-11-13,TEAM-02,TEAM-18,Boston Arena,573,0,True,L,95,118
GAME-07204,2023-03-15,TEAM-09,TEAM-24,Detroit Arena,1272,2,False,L,109,114
GAME-07205,2024-09-02,TEAM-11,TEAM-22,Houston Arena,281,2,False,W,99,92
GAME-07206,2025-11-10,TEAM-02,TEAM-06,Boston Arena,2156,0,True,W,129,101
GAME-07207,2022-12-15,TEAM-20,TEAM-28,New York Arena,1826,2,False,W,129,113
GAME-07208,2022-02-24,TEAM-11,TEAM-26,Houston Arena,177,4,False,L,124,134
GAME-07209,2022-02-23,TEAM-28,TEAM-15,Toronto Arena,1038,4,False,W,104,97
GAME-07210,2023-01-27,TEAM-23,TEAM-04,Philadelphia Arena,1857,0,True,W,119,90
GAME-07211,2022-10-02,TEAM-17,TEAM-14,Milwaukee Arena,1820,0,True,W,125,117
GAME-07212,2024-07-13,TEAM-29,TEAM-05,Utah Arena,977,2,False,W,131,105
GAME-07213,2025-07-12,TEAM-06,TEAM-28,Cleveland Arena,1076,2,False,W,117,93
GAME-07214,2025-06-23,TEAM-06,TEAM-30,Cleveland Arena,951,1,False,W,118,97
GAME-07215,2024-09-06,TEAM-07,TEAM-22,Dallas Arena,1579,1,False,W,103,85
GAME-07216,2024-12-30,TEAM-01,TEAM-14,Atlanta Arena,1807,3,False,W,134,109
GAME-07217,2025-02-18,TEAM-01,TEAM-18,Atlanta Arena,1481,3,False,W,129,127
GAME-07218,2025-01-05,TEAM-01,TEAM-15,Atlanta Arena,2412,4,False,W,123,101
GAME-07219,2024-04-27,TEAM-15,TEAM-03,Memphis Arena,686,1,False,W,103,89
GAME-07220,2025-02-10,TEAM-04,TEAM-15,Charlotte Arena,149,0,True,L,92,113
GAME-07221,2022-04-23,TEAM-08,TEAM-05,Denver Arena,325,0,True,L,122,132
GAME-07222,2021-12-16,TEAM-28,TEAM-03,Toronto Arena,761,2,False,L,130,132
GAME-07223,2023-12-09,TEAM-20,TEAM-13,New York Arena,763,3,False,W,119,93
GAME-07224,2022-12-17,TEAM-30,TEAM-13,Washington Arena,926,0,True,L,114,114
GAME-07225,2025-08-24,TEAM-26,TEAM-19,Sacramento Arena,2396,1,False,L,95,106
GAME-07226,2022-11-26,TEAM-20,TEAM-06,New York Arena,429,2,False,W,124,112
GAME-07227,2024-01-17,TEAM-21,TEAM-15,OKC Arena,1350,3,False,W,126,123
GAME-07228,2023-02-06,TEAM-01,TEAM-18,Atlanta Arena,610,1,False,W,125,114
GAME-07229,2021-12-25,TEAM-16,TEAM-21,Miami Arena,1974,0,True,L,88,96
GAME-07230,2024-10-20,TEAM-02,TEAM-27,Boston Arena,2510,3,False,L,85,104
GAME-07231,2025-10-29,TEAM-09,TEAM-25,Detroit Arena,606,3,False,W,111,101
GAME-07232,2025-04-26,TEAM-08,TEAM-07,Denver Arena,511,4,False,L,87,93
GAME-07233,2023-04-12,TEAM-08,TEAM-18,Denver Arena,583,2,False,L,97,99
GAME-07234,2025-05-01,TEAM-19,TEAM-21,New Orleans Arena,358,2,False,W,125,91
GAME-07235,2022-05-12,TEAM-03,TEAM-15,Brooklyn Arena,374,2,False,W,122,114
GAME-07236,2024-08-14,TEAM-18,TEAM-01,Minnesota Arena,1062,2,False,W,107,92
GAME-07237,2023-08-02,TEAM-25,TEAM-16,Portland Arena,221,3,False,W,95,90
GAME-07238,2023-05-02,TEAM-23,TEAM-09,Philadelphia Arena,1720,0,True,L,114,114
GAME-07239,2021-12-24,TEAM-24,TEAM-06,Phoenix Arena,2013,3,False,L,118,128
GAME-07240,2022-11-10,TEAM-21,TEAM-20,OKC Arena,2117,4,False,L,86,99
GAME-07241,2023-12-31,TEAM-23,TEAM-02,Philadelphia Arena,2696,1,False,L,90,120
GAME-07242,2021-11-20,TEAM-26,TEAM-23,Sacramento Arena,2318,4,False,L,85,115
GAME-07243,2024-03-07,TEAM-19,TEAM-13,New Orleans Arena,383,1,False,L,99,105
GAME-07244,2024-08-17,TEAM-27,TEAM-02,San Antonio Arena,2625,4,False,W,116,91
GAME-07245,2025-11-07,TEAM-22,TEAM-15,Orlando Arena,1283,1,False,L,113,121
GAME-07246,2025-01-10,TEAM-27,TEAM-24,San Antonio Arena,2160,1,False,L,92,112
GAME-07247,2023-01-10,TEAM-26,TEAM-24,Sacramento Arena,2381,1,False,L,113,122
GAME-07248,2024-01-23,TEAM-11,TEAM-28,Houston Arena,1941,2,False,L,89,131
GAME-07249,2023-01-22,TEAM-30,TEAM-23,Washington Arena,187,2,False,W,135,97
GAME-07250,2024-05-20,TEAM-04,TEAM-08,Charlotte Arena,1017,1,False,W,128,117
GAME-07251,2025-09-14,TEAM-27,TEAM-04,San Antonio Arena,2147,1,False,W,118,103
GAME-07252,2023-12-07,TEAM-13,TEAM-04,LA Clippers Arena,2430,5,False,W,125,122
GAME-07253,2024-09-22,TEAM-28,TEAM-09,Toronto Arena,1517,0,True,W,94,89
GAME-07254,2023-06-08,TEAM-11,TEAM-18,Houston Arena,675,1,False,L,90,120
GAME-07255,2025-07-05,TEAM-15,TEAM-10,Memphis Arena,1548,2,False,L,116,120
GAME-07256,2025-10-17,TEAM-05,TEAM-15,Chicago Arena,2320,4,False,W,122,106
GAME-07257,2023-07-12,TEAM-10,TEAM-30,Golden State Arena,2532,3,False,L,99,129
GAME-07258,2021-12-26,TEAM-20,TEAM-11,New York Arena,2320,2,False,L,102,120
GAME-07259,2024-09-30,TEAM-15,TEAM-18,Memphis Arena,576,4,False,L,106,122
GAME-07260,2025-09-17,TEAM-16,TEAM-13,Miami Arena,192,2,False,L,115,129
GAME-07261,2025-10-15,TEAM-21,TEAM-02,OKC Arena,683,1,False,L,120,121
GAME-07262,2025-10-19,TEAM-29,TEAM-14,Utah Arena,708,1,False,L,113,129
GAME-07263,2025-11-04,TEAM-30,TEAM-03,Washington Arena,1721,3,False,W,124,106
GAME-07264,2025-02-13,TEAM-11,TEAM-18,Houston Arena,2745,0,True,W,112,103
GAME-07265,2025-07-28,TEAM-13,TEAM-12,LA Clippers Arena,1482,1,False,W,111,101
GAME-07266,2022-06-09,TEAM-28,TEAM-08,Toronto Arena,2169,2,False,L,116,117
GAME-07267,2022-01-31,TEAM-28,TEAM-10,Toronto Arena,2031,1,False,L,86,125
GAME-07268,2023-11-15,TEAM-23,TEAM-14,Philadelphia Arena,1677,1,False,W,113,97
GAME-07269,2025-09-06,TEAM-27,TEAM-09,San Antonio Arena,2181,3,False,W,100,97
GAME-07270,2025-08-03,TEAM-06,TEAM-15,Cleveland Arena,2002,1,False,L,98,135
GAME-07271,2022-09-07,TEAM-13,TEAM-24,LA Clippers Arena,872,1,False,L,99,133
GAME-07272,2022-08-03,TEAM-12,TEAM-26,Indiana Arena,1810,4,False,L,88,103
GAME-07273,2023-07-23,TEAM-15,TEAM-16,Memphis Arena,1334,3,False,W,101,89
GAME-07274,2023-08-12,TEAM-06,TEAM-16,Cleveland Arena,705,1,False,W,126,118
GAME-07275,2022-10-05,TEAM-30,TEAM-20,Washington Arena,213,3,False,W,116,107
GAME-07276,2024-11-11,TEAM-22,TEAM-24,Orlando Arena,1139,2,False,W,114,88
GAME-07277,2022-08-08,TEAM-11,TEAM-06,Houston Arena,2665,2,False,L,100,101
GAME-07278,2024-04-27,TEAM-15,TEAM-25,Memphis Arena,126,4,False,L,109,118
GAME-07279,2025-03-12,TEAM-18,TEAM-03,Minnesota Arena,123,2,False,L,90,124
GAME-07280,2025-01-17,TEAM-05,TEAM-23,Chicago Arena,716,0,True,W,113,110
GAME-07281,2023-03-02,TEAM-12,TEAM-20,Indiana Arena,393,1,False,L,123,123
GAME-07282,2021-11-24,TEAM-24,TEAM-28,Phoenix Arena,173,3,False,W,116,94
GAME-07283,2023-04-16,TEAM-13,TEAM-14,LA Clippers Arena,1693,1,False,L,99,110
GAME-07284,2024-08-28,TEAM-24,TEAM-16,Phoenix Arena,2213,2,False,W,121,116
GAME-07285,2023-10-07,TEAM-04,TEAM-09,Charlotte Arena,1064,5,False,L,95,104
GAME-07286,2025-04-27,TEAM-14,TEAM-30,LA Lakers Arena,1889,1,False,W,127,101
GAME-07287,2024-05-22,TEAM-19,TEAM-13,New Orleans Arena,1769,2,False,L,91,119
GAME-07288,2022-07-17,TEAM-30,TEAM-08,Washington Arena,1194,1,False,W,114,91
GAME-07289,2023-03-05,TEAM-14,TEAM-05,LA Lakers Arena,831,2,False,L,85,105
GAME-07290,2024-04-08,TEAM-28,TEAM-30,Toronto Arena,1559,1,False,L,122,134
GAME-07291,2022-06-12,TEAM-07,TEAM-02,Dallas Arena,978,0,True,W,116,89
GAME-07292,2022-04-25,TEAM-09,TEAM-08,Detroit Arena,1050,4,False,W,123,86
GAME-07293,2023-12-21,TEAM-20,TEAM-15,New York Arena,2595,4,False,W,129,109
GAME-07294,2025-04-26,TEAM-01,TEAM-20,Atlanta Arena,2762,1,False,L,122,129
GAME-07295,2025-02-23,TEAM-02,TEAM-11,Boston Arena,234,0,True,L,108,121
GAME-07296,2025-11-01,TEAM-12,TEAM-25,Indiana Arena,2480,1,False,W,109,89
GAME-07297,2023-10-31,TEAM-07,TEAM-15,Dallas Arena,2264,1,False,W,125,98
GAME-07298,2023-05-21,TEAM-08,TEAM-10,Denver Arena,1871,1,False,L,116,120
GAME-07299,2023-07-18,TEAM-10,TEAM-12,Golden State Arena,1364,0,True,L,95,120
GAME-07300,2023-01-09,TEAM-23,TEAM-24,Philadelphia Arena,1965,2,False,W,120,119
GAME-07301,2022-07-04,TEAM-27,TEAM-20,San Antonio Arena,769,2,False,L,95,115
GAME-07302,2024-10-23,TEAM-25,TEAM-15,Portland Arena,2143,0,True,L,110,122
GAME-07303,2021-12-18,TEAM-17,TEAM-20,Milwaukee Arena,332,2,False,L,122,131
GAME-07304,2024-06-23,TEAM-07,TEAM-01,Dallas Arena,1454,3,False,W,114,103
GAME-07305,2023-02-04,TEAM-09,TEAM-11,Detroit Arena,1186,0,True,L,92,131
GAME-07306,2024-04-24,TEAM-21,TEAM-22,OKC Arena,858,0,True,W,89,85
GAME-07307,2023-09-23,TEAM-25,TEAM-04,Portland Arena,1123,2,False,L,99,118
GAME-07308,2023-09-18,TEAM-08,TEAM-06,Denver Arena,1177,4,False,L,89,133
GAME-07309,2025-05-10,TEAM-10,TEAM-05,Golden State Arena,294,2,False,L,113,123
GAME-07310,2023-05-08,TEAM-02,TEAM-10,Boston Arena,2441,5,False,L,131,132
GAME-07311,2025-10-07,TEAM-30,TEAM-28,Washington Arena,1497,2,False,L,96,101
GAME-07312,2023-11-02,TEAM-11,TEAM-07,Houston Arena,1514,1,False,W,100,94
GAME-07313,2022-03-08,TEAM-24,TEAM-16,Phoenix Arena,1002,4,False,L,127,132
GAME-07314,2022-01-02,TEAM-14,TEAM-24,LA Lakers Arena,1864,2,False,W,100,92
GAME-07315,2025-02-01,TEAM-08,TEAM-07,Denver Arena,1449,0,True,L,104,112
GAME-07316,2021-11-08,TEAM-24,TEAM-16,Phoenix Arena,1883,0,True,L,102,133
GAME-07317,2022-10-11,TEAM-12,TEAM-10,Indiana Arena,1538,1,False,L,96,132
GAME-07318,2022-08-23,TEAM-30,TEAM-25,Washington Arena,1781,1,False,W,113,96
GAME-07319,2025-02-06,TEAM-13,TEAM-04,LA Clippers Arena,826,1,False,W,135,94
GAME-07320,2022-07-17,TEAM-09,TEAM-22,Detroit Arena,1210,2,False,L,85,129
GAME-07321,2023-05-12,TEAM-10,TEAM-04,Golden State Arena,201,0,True,L,134,135
GAME-07322,2022-07-09,TEAM-29,TEAM-13,Utah Arena,665,3,False,L,91,106
GAME-07323,2024-12-06,TEAM-09,TEAM-19,Detroit Arena,1632,3,False,L,94,121
GAME-07324,2025-10-31,TEAM-14,TEAM-11,LA Lakers Arena,679,1,False,W,135,133
GAME-07325,2023-08-20,TEAM-22,TEAM-24,Orlando Arena,713,3,False,W,123,92
GAME-07326,2025-04-04,TEAM-12,TEAM-10,Indiana Arena,2682,5,False,W,132,90
GAME-07327,2022-05-18,TEAM-26,TEAM-01,Sacramento Arena,208,3,False,L,96,108
GAME-07328,2025-06-11,TEAM-23,TEAM-15,Philadelphia Arena,999,1,False,W,100,99
GAME-07329,2025-02-01,TEAM-02,TEAM-30,Boston Arena,1300,2,False,L,89,122
GAME-07330,2024-12-09,TEAM-21,TEAM-03,OKC Arena,194,1,False,W,122,86
GAME-07331,2022-07-26,TEAM-23,TEAM-16,Philadelphia Arena,1478,1,False,L,126,135
GAME-07332,2023-12-20,TEAM-10,TEAM-04,Golden State Arena,1671,1,False,L,126,134
GAME-07333,2025-01-19,TEAM-08,TEAM-28,Denver Arena,2753,2,False,L,97,134
GAME-07334,2022-10-31,TEAM-10,TEAM-20,Golden State Arena,1830,1,False,L,92,135
GAME-07335,2025-02-17,TEAM-05,TEAM-06,Chicago Arena,2369,1,False,W,129,115
GAME-07336,2023-05-15,TEAM-16,TEAM-27,Miami Arena,2018,3,False,W,120,100
GAME-07337,2022-10-30,TEAM-23,TEAM-18,Philadelphia Arena,1380,1,False,W,135,98
GAME-07338,2023-02-08,TEAM-10,TEAM-04,Golden State Arena,827,0,True,W,121,113
GAME-07339,2025-10-02,TEAM-17,TEAM-01,Milwaukee Arena,1376,0,True,W,125,99
GAME-07340,2024-07-29,TEAM-30,TEAM-10,Washington Arena,1571,2,False,L,111,126
GAME-07341,2024-10-05,TEAM-06,TEAM-17,Cleveland Arena,43,1,False,W,99,86
GAME-07342,2022-10-01,TEAM-06,TEAM-09,Cleveland Arena,2618,3,False,W,120,90
GAME-07343,2025-07-31,TEAM-01,TEAM-02,Atlanta Arena,138,0,True,W,127,122
GAME-07344,2023-04-29,TEAM-12,TEAM-24,Indiana Arena,209,1,False,L,112,131
GAME-07345,2022-11-07,TEAM-11,TEAM-12,Houston Arena,390,1,False,L,93,105
GAME-07346,2024-03-28,TEAM-18,TEAM-16,Minnesota Arena,2426,1,False,L,99,135
GAME-07347,2023-06-23,TEAM-02,TEAM-04,Boston Arena,102,4,False,W,134,90
GAME-07348,2025-09-27,TEAM-15,TEAM-11,Memphis Arena,2563,2,False,W,100,92
GAME-07349,2024-06-13,TEAM-09,TEAM-04,Detroit Arena,63,1,False,L,98,112
GAME-07350,2024-09-10,TEAM-27,TEAM-06,San Antonio Arena,620,1,False,W,114,90
GAME-07351,2021-11-05,TEAM-20,TEAM-06,New York Arena,997,1,False,L,87,96
GAME-07352,2022-02-16,TEAM-27,TEAM-23,San Antonio Arena,767,4,False,L,96,98
GAME-07353,2023-06-03,TEAM-15,TEAM-28,Memphis Arena,2340,4,False,W,129,125
GAME-07354,2023-10-20,TEAM-26,TEAM-19,Sacramento Arena,2155,1,False,L,107,117
GAME-07355,2024-06-18,TEAM-25,TEAM-17,Portland Arena,2398,3,False,L,122,131
GAME-07356,2025-02-14,TEAM-08,TEAM-24,Denver Arena,2318,2,False,W,102,87
GAME-07357,2023-01-31,TEAM-05,TEAM-26,Chicago Arena,2198,1,False,W,126,91
GAME-07358,2023-03-21,TEAM-30,TEAM-18,Washington Arena,1703,1,False,L,104,106
GAME-07359,2022-02-17,TEAM-12,TEAM-01,Indiana Arena,112,1,False,W,115,92
GAME-07360,2025-08-20,TEAM-08,TEAM-07,Denver Arena,141,5,False,W,121,116
GAME-07361,2024-09-15,TEAM-15,TEAM-26,Memphis Arena,2160,5,False,L,91,132
GAME-07362,2023-01-04,TEAM-27,TEAM-23,San Antonio Arena,14,1,False,W,122,107
GAME-07363,2024-08-24,TEAM-05,TEAM-19,Chicago Arena,378,1,False,W,109,86
GAME-07364,2024-04-04,TEAM-29,TEAM-19,Utah Arena,2360,2,False,L,110,129
